ids,mols,y
3114,COC[C@H]1O[C@H](O[C@]2(COC)O[C@H](CO)[C@@H](OC)[C@@H]2OC)[C@H](OC)[C@@H](OC)[C@@H]1OC,1.0
3111,CO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@H]2O)[C@H]1O,1.0
3112,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,1.0
3115,CO[C@H]1C[C@H](OC)O[C@H](C)[C@H]1O,1.0
3110,CO[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,1.0
3120,CO[C@H]1[C@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]1O,1.0
3119,COCO[C@H]1[C@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]1O,1.0
3068,CO[C@@H]1[C@@H](CO)O[C@H](O)[C@H](O)[C@H]1O,1.0
3071,C[C@@H](O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
3072,CCCC[C@H](O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
3095,CO[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,1.0
3077,CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]1O,1.0
3082,C[C@H]1O[C@H](O[C@H]2[C@@H](C)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.0
3078,CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)C[C@H]2O)[C@H](O)[C@H]1O,1.0
3074,C[C@H]1O[C@H](O[C@H]2[C@H](O)C[C@@H](O)O[C@@H]2C)C[C@@H](O)[C@@H]1O,1.0
3127,CO[C@H]1O[C@H](CF)[C@@H](O)[C@H](OC)[C@@H]1OC,1.0
3089,CC(=O)NCCOC(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3086,CO[C@H]1O[C@@H](C)[C@@H](OC)[C@@H](OC)[C@@H]1O,1.0
3087,COC[C@@H](O)[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@H]21,1.0
3093,CO[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H]1O,1.0
3090,OCC1OC(OC2(CO[Sn+2]O[Sn+3])OC(CO)C(O)C2O)C(O)C(O)C1O,1.0
3413,[N-]=[N+]=NOC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.0
3416,O=C[C@H](O)[C@@H](OS(=O)(=O)O)[C@H](O)[C@H](O)CO,1.0
3412,CCC[C@@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,1.0
3252,O=CC(O)C(O)C(O)C(CO)OF,1.0
3415,C[C@@H]1O[C@H](O)[C@@H](O)[C@@H]2OC(C)(C)O[C@H]12,1.0
3420,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
3419,CCCCOC(=O)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.0
3417,C[C@H]1O[C@](CO)(O[C@H]2O[C@H](CO)[C@H](Cl)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1.0
3430,OC[C@H](O)[C@](O)(F)[C@H](O)[C@H](O)CO,1.0
3432,OC[C@H]1O[C@](CO)(OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)[C@@H]1O,1.0
3428,CC(O)(CO)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.0
3434,CC(O)COC[C@@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,1.0
3438,CCCCCC(CC)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.0
3381,OC[C@H](O)[C@H](O)C(O)[C@@H](O)[C@H](O)CO,1.0
3437,C[C@H](O)[C@@H](O)[C@H](O)CCO,1.0
3386,C[C@H]1OC(O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1.0
3385,C[C@H](O)C(O)[C@@H](O)[C@H](O)CO,1.0
3392,OC[C@@H](O)[C@@H](O)[C@@H](O)COC1OC[C@@H](O)[C@@H](O)[C@H]1O,1.0
3403,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](N)CC(N)=O,1.0
3399,N[C@@H](CC(=O)O)C(=O)N(C=O)[C@@H](CC1=CC=CC=C1)C(=O)O,1.0
3395,C[C@H](NC(CCC1=CC=CC=C1)C(=O)O)C(=O)NCCCC(=O)O,1.0
3407,CCCCCCC(CC)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.0
3441,[H]C(O)C([H])[C@H](O)[C@H](O)CO,1.0
3477,CCCCCCCCCCOCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,1.0
3484,COCC1CC(OC)C(OC)C(O)O1,1.0
3486,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)C(C)(C)C(=O)O,1.0
3478,OCC1OC(O)C(O)(OO)C(O)C1O,1.0
3479,OC[C@@H]1O[C@@H](OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,1.0
3492,O=CC(OF)C(O)C(O)C(O)C(O)CO,1.0
3496,CCCCC1=C2C(=CC=C1)C(=O)NS2(=O)=O,1.0
3493,O=C1NS(=O)(=O)C2=CC(S)=CC=C12,1.0
3494,C=CC(=O)NN1C(=O)C2=CC=CC=C2S1(=O)=O,1.0
3495,COC(=O)C(CC1=CC=CC=C1)(N(C(=O)C(N)CC(=O)O)C1CC1)C(C)(C)C,1.0
3444,COC[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H](N)CC(=O)O)C1=CC=CC=C1,1.0
3500,C[C@@H]1O[C@@H](O)[C@H](F)[C@H](O)[C@H]1O,1.0
3499,O=[P+](C1=CC=CC2=C1S(=O)(=O)N=C2O)C1=C2C(=CC=C1)C([O-])=NS2(=O)=O,1.0
3501,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](F)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
3452,COC[C@H]1O[C@H](OC)[C@@H](OC)[C@@H](OC)[C@@H]1O,1.0
3453,CO[C@H]1O[C@H](CO)[C@H](O)[C@H]2OC(C)(C)O[C@@H]12,1.0
3463,CC[C@H](NC(=O)[C@H](C)NC(=O)CC1=CC=CC=C1)C(=O)OC,1.0
3459,COC[C@H]1OC(OC)[C@@H](O)[C@@H](O)[C@H]1O,1.0
3461,CCCCOC1C(COC)OC(OCC(O)C(O)CO)C(OCC)C1OCCC,1.0
3377,OC[C@H]1OC(OCCCCCC(O)O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
3470,C=CCNC(=O)C(CC1=CC=CC=C1)NC(=O)C1NC1C(=O)OCC,1.0
3465,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)CC1=CC=CC=C1,1.0
3288,CCC(C)C(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3296,CC(C)CC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(N)=O)C(=O)O,1.0
3289,CCC(C)C(NC(=O)C(N)CC(N)=O)C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3287,CCC(C)C(NC(=O)C(N)CC(N)=O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3293,CC(C)CC(NC(=O)C(N)CC(N)=O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3298,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3306,NCCCCC(NC(=O)C(CC(N)=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)O,1.0
3299,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(N)CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3304,CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)NC(CCCCN)C(=O)O,1.0
3302,CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,1.0
3309,NCCCCC(NC(=O)C(CC(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)O,1.0
3313,CCC(C)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,1.0
3284,CCC(C)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)C(N)CC(N)=O)C(=O)O,1.0
3286,NC(=O)CC(N)C(=O)NCC(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3285,CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)C(N)CC(N)=O)C(=O)O,1.0
3263,NC(=O)CC(N)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3255,OCC1OC(OCC2CC2)C(O)C(O)C1O,1.0
3257,CC(O)C(O)C(O)C(O)C1OC(O)C(O)C(O)C1O,1.0
3261,CC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCCN)C(=O)O,1.0
3266,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3268,NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3267,NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3314,CCC(C)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)NC(CCCCN)C(=O)O,1.0
3270,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3280,NC(=O)CC(N)C(=O)NCC(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3281,CC(C)CC(NC(=O)CNC(=O)C(N)CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3277,NC(=O)CCC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3278,CC(NC(=O)CNC(=O)C(N)CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3274,NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3352,CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCCN)C(=O)O,1.0
3317,NCCCCC(NC(=O)C(CCCCN)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)O,1.0
3356,CC(C)CC(N)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3315,CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,1.0
3350,CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(N)=O)C(=O)O,1.0
3358,CC(C)CC(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3364,CCC(O)C(O)C(O)C(O)C=O,1.0
3361,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3357,CC(C)CC(N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3362,COOC(C=O)C(OOC)C(O)C(O)CO,1.0
3373,CC(=O)[C@H](O)[C@H](O)[C@H](O)CO,1.0
3369,OC[C@H]1O[C@H](O[C@]2(C(O)CC3CO3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
3375,CCOC1O[C@H]([C@H](O)CO)[C@H](O)[C@H]1OC,1.0
3367,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)OC1(C)CCC1,1.0
3349,CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3321,CC(O)C(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3319,CC(C)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)NC(CCCCN)C(=O)O,1.0
3347,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CC(C)C)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3346,CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3331,CC(NC(=O)C(N)CCC(N)=O)C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3333,CCC(C)C(N)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O)C(C)C,1.0
3325,OCC1O[C@@H](O)C(O)[C@@H](F)[C@@H]1O,1.0
3316,NCCCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,1.0
3334,CCC(C)C(N)C(=O)NC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(N)=O)C(=O)O)C(C)C,1.0
3342,CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCCN)C(=O)O,1.0
3336,CC(C)CC(N)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3337,CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3343,CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)C(C)C,1.0
3345,CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
3344,CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,1.0
671,OC1=CC2=C(C=C1O)C1C3=CC=C(O)C(O)=C3OCC1(O)C2,1.0
667,O=C(CO)CO,1.0
669,O=CC1=CC=CO1,1.0
664,CCCCCCCC(=O)OCC,1.0
663,CCCCCCC(=O)OC,1.0
681,COC1=C(OC(=O)NC2=CC=C([N+](=O)[O-])C=C2)C=C(C2OCC3=C(C=CC=C3)O2)C=C1,1.0
678,COC1=C(O)C=C(C2CSC3=CC=CC=C3O2)C=C1,1.0
677,CN(C)C1=CC=C(C(=O)C2=CC=CC=C2C(=O)O)C=C1,1.0
684,COC1=CC=C(C2CC3=CC=CC(OC(C)=O)=C3C(=O)O2)C=C1OC(C)=O,1.0
627,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,1.0
656,CCCCC1CCC(=O)O1,1.0
683,COC1=C(OC(=O)NC2=CC=CC=C2)C=C(C2OCC3=C(C=CC=C3)S2)C=C1,1.0
637,O=C1CCC2=CC=CC=C2O1,1.0
639,O=CC1=CC=C(O)C=C1,1.0
649,CCOC(=O)C1OC1(C)C1=CC=CC=C1,1.0
644,CNC1=CC=CC=C1C(=O)OC,1.0
648,CC(=O)OCCC1=CC=CC=C1,1.0
653,O=C1OCC2=C1C=CC=C2,1.0
651,CCCCOC(=O)CC(C)C,1.0
652,CCCOC(=O)CCC,1.0
687,COC1=CC=C(CC(=O)C2=CC=CC=C2O)C=C1O,1.0
724,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,1.0
730,CCCC(N)C(=O)O,1.0
729,CCCC(=O)CCC,1.0
728,CCCCOC(=O)CCCC,1.0
731,CC(C)COC(=O)CC1=CC=CC=C1,1.0
735,NCCCC(N)C(=O)O,1.0
740,CC(C)=CCCC(C)CCOC(=O)C1=CC=CC=C1N,1.0
737,COC1=C(O)C=CC(CCC(C)=O)=C1,1.0
739,CCCCCCCCOC(=O)CC,1.0
741,N#CC1=CC=C(N=C(NCC(=O)O)NC2CCCCCCCC2)C=C1,1.0
718,CCCCC(=O)OC,1.0
717,O=COC1CCCCC1,1.0
743,CCCCCC(=O)OCC,1.0
744,CCCC(O)CC1=CC=CC=C1,1.0
696,CC(C)CCOC(=O)CC(C)C,1.0
699,CSCCCO,1.0
693,COC1=C(O)C=C(CCCC2=CC=CC=C2)C=C1,1.0
695,CCCCCOC(=O)CCC,1.0
702,C=CCOC(=O)CCCCCC,1.0
705,CC(=O)CCC(=O)O,1.0
700,CCC(C)COC(C)=O,1.0
707,O=C1CCC2CCCCC2O1,1.0
701,CCCCCC1CCCC(=O)O1,1.0
703,CCCCCCCC(=O)OCCC(C)C,1.0
714,C=CCOC(=O)CCC,1.0
710,CCCC(=O)OC,1.0
711,C=CCOC(=O)CCCCCCC,1.0
715,CC1=CC=CC(C)=C1O,1.0
536,N[C@@H](CC1=CC(O)=C(O)C=C1)C(=O)O,1.0
533,CCCCCC(=O)OCC1=CC=CC=C1,1.0
539,CCCCCC/C(C=O)=C\C1=CC=CC=C1,1.0
540,C=CC(OC(=O)CC(C)C)C(C)CC=C(C)C,1.0
534,CC(=O)/C=C/C1=CC=CO1,1.0
548,COC1=CC(C=O)=CC(C2=C(O)C(OC)=CC(C=O)=C2)=C1O,1.0
544,CCCCC(O)CC1=CC=CC=C1,1.0
551,CCCCC(=O)OCC1=CC=CO1,1.0
543,CCC(=O)OC1CC2(C)CCC1C2(C)C,1.0
545,CC1CC(C)C(=O)C1=O,1.0
559,CCCCC/C=C/C(=O)OC,1.0
554,CCCOC(=O)C=CC1=CC=CO1,1.0
552,CCCC(=O)CC(=O)OCC,1.0
555,CC(COC1=CC=CC=C1)NC(=O)C(N)CC(=O)O,1.0
502,CC1CCCC(=O)C1,1.0
504,CC(=O)/C=C/C=C(C)C,1.0
506,CC(C)(O)CCC1=CC=CC=C1,1.0
519,CC1=CSC(C(C)C)=N1,1.0
510,CC(C)=CCC/C(C)=C/COC(=O)CC1=CC=CC=C1,1.0
527,CCOC(=O)C1=CC=C(OC)C=C1,1.0
522,CC1=CC=C(CC(C)C=O)C=C1,1.0
528,CCCC(O)CC(=O)OC,1.0
598,CCCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,1.0
601,C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,1.0
599,CCCC(C)OC(=O)CCNC(=O)C(N)CC(=O)O,1.0
606,C=C(C)C1CC=C(C=NO)CC1,1.0
608,N#CC1=CC=C(NC(=NCC2=CC=CC3=C2OCO3)NCC(=O)O)C=C1,1.0
611,COC1=C(O)C=C(C(=O)OC2=CC=CC=C2)C=C1,1.0
610,COC1=C(O)C=C(CNC2=CC=CC=C2)C=C1,1.0
615,COC1=C(O)C=C(COC2=CC=CC=C2)C=C1,1.0
621,COC1=C(O)C=C(C2OCC3=CC=CC=C3O2)C=C1,1.0
622,C[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,1.0
616,O=C(O)C/N=C(/NC1=CC(Cl)=CC(Cl)=C1)NC(C1=CC=CC=C1)C1=CC=CC=C1,1.0
592,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,1.0
593,CCCOC(=O)CNC(=O)C(N)CC(=O)O,1.0
568,CCCCCCOC(=O)CCCCC,1.0
565,COC(=O)C(CSC(C)(C)C)NC(=O)C(N)CC(=O)O,1.0
577,COC(=O)C(C)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,1.0
573,CCCCCCCC1CC(C)OC1=O,1.0
575,CC(NC(=O)C1=CC=CC=C1)NC(=O)C(N)CC(=O)O,1.0
572,C=CCCC(=O)/C=C/C1C(C)=CCCC1(C)C,1.0
581,CCC(C)OC(=O)CCNC(=O)C(N)CC(=O)O,1.0
587,CCC(C)OC(=O)CC(C)NC(=O)C(N)CC(=O)O,1.0
584,CCC(=O)OCCNC(=O)C(N)CC(=O)O,1.0
501,CCC/C=C/COC(=O)CCCC,1.0
590,CC(CNC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,1.0
749,CC1(C)CCCC2(C)C1CCC1(C)OCCC12,1.0
921,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(N)CC(C)C,1.0
916,COC1OC(CO)C(O)C(O)C1[Hg],1.0
918,OCC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1O,1.0
914,CCOC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(=O)O,1.0
925,OC1OC[C@H](O)[C@H](O)[C@H]1O,1.0
878,CO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O,1.0
907,CC(O)C1OCOC(CO)C1O,1.0
932,OC1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,1.0
933,OC1OC[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,1.0
880,C[C@@H]1C[C@H](O)[C@@H](O)[C@@H](O[C@@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O1,1.0
886,OC[C@]1(O[C@H]2O[C@H](CCl)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CCl)[C@@H](O)[C@@H]1O,1.0
881,CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,1.0
888,COC1OC(C(O)C(O)CO)C(O)C(O)C1O,1.0
895,COC1OC(CO)C(O)C(OC)C1OC,1.0
897,COC1OC2COCOC2C(O)C1O,1.0
898,CCOC1OC(C(O)CO)C(O)C(O)C1O,1.0
971,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@H]1O,1.0
979,C[C@@H]1O[C@@H](O)C[C@H](O)[C@@H]1O,1.0
977,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,1.0
975,CCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.0
988,OC1COC(O)(CF)C(O)C1O,1.0
986,OCC(O)C(O)[C@H](O)CO,1.0
983,COC[C@H]1O[C@@H](O)[C@H](OC)[C@@H](OC)[C@@H]1O,1.0
984,C[C@H]1O[C@H](O)[C@@H](O)C[C@@H]1O,1.0
995,CCCCCC[C@H](C)OC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)CCC1=CC=CC=C1)[C@@H](C)CC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)OC,1.0
968,CCCCCCCC(O)C[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1.0
967,O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@H](O)[C@H](F)[C@H]2O)[C@@H]1O,1.0
993,CC[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(=O)O)C(N)=O)[C@@H](C)CC)C(C)C,1.0
947,CO[C@H]1C[C@H](O)O[C@H](C)[C@H]1O,1.0
940,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
949,OC[C@H]1O[C@@](O)(CO)[C@@H](O)[C@@H](O)[C@@H]1O,1.0
876,OC[C@H]1O[C@@H](OCC2CO2)[C@H](O)[C@@H](O)[C@@H]1O,1.0
958,CO[C@@H]1[C@H](O)O[C@@H](C)[C@@H](O)[C@H]1O,1.0
955,CO[C@]1(C)CC(O)O[C@@H](C)[C@@H]1O,1.0
750,CC(=O)C1=CC(C)=CC=C1O,1.0
965,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,1.0
789,O=C(O)[C@H]1CCCN1,1.0
788,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,1.0
797,CC1(C)OC[C@]2(OC[C@H](O)[C@@H](O)[C@@H]2O)O1,1.0
805,COC1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1OC,1.0
757,CC1=CC(O)=C(C)O1,1.0
779,CC1(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1.0
753,C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,1.0
759,C=CCCC(=O)C=CC1=C(C)CCCC1(C)C,1.0
760,CN1CCN(C(=O)OC2=C3N=CC=NC3=C(O)N2C2=CC=C(Cl)C=N2)CC1,1.0
763,CC1=CC(O)CC(C)C2CC(=C(C)C)CC12,1.0
761,CC1CCCCC1NC(=O)C1=C(F)C(F)=C(F)C(F)=C1F,1.0
762,CCOC(=O)CC1(C)OCCO1,1.0
775,COC(=O)[C@@](C)(CC1=CC=CC=C1)NC(=O)C(N)CC(=O)O,1.0
772,O=C(C(O)CO)C(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,1.0
777,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)C(C)C(=O)O,1.0
