ids,mols,y
266378,CCCCCCCCCCC(=O)OCC,1.0
266360,CC(C)=O,1.0
266359,CC/C=C/CCC(=O)OCC,1.0
266364,CC/C=C/CC(=O)OCC,1.0
266347,C=CCOC(=O)CCCCCCCC,1.0
266322,CCCCCCOC(=O)C1=CC=CO1,1.0
266280,CCC/C=C/COC(=O)CC(C)C,1.0
266374,COC(=O)CC(C)C,1.0
266294,CCCCCCC1CCCC(=O)O1,1.0
266355,CCCCCCCCO,1.0
264921,CCC1=COS(=O)(=O)NC1=O,1.0
266311,CCCCCCCCC(=O)OCC,1.0
266348,CC/C=C\CCCCO,1.0
266377,CCCCCCCOC=O,1.0
266408,CCCCCC/C=C\C(=O)OC,1.0
266458,CCCCCCCCCCOC(=O)CCC,1.0
264920,CCCC1=C(C)OS(=O)(=O)NC1=O,1.0
266434,CCOC(=O)CC(C)CC,1.0
266426,O=COCC1=CC=CC=C1,1.0
266393,CCC(C)C=O,1.0
266424,CCCCCC(=O)OCCC(C)C,1.0
266449,CCC(CC)C(=O)O,1.0
266422,CC/C=C\CCOC(=O)C(C)CC,1.0
266457,CC(C)C(=O)OC(C)(C)CCC1=CC=CC=C1,1.0
266461,CCCCC/C=C/C=C/CO,1.0
266398,CC1=C(/C=C/C(C)O)C(C)(C)CCC1,1.0
266397,CC(=O)CC(C)C,1.0
266440,CCCCCCCCCCCCCC=O,1.0
266474,CC/C(C=O)=C\C1=CC=CO1,1.0
266420,CC(=O)C(=O)CC(C)C,1.0
266466,CCCC(=O)O,1.0
266388,CCOC(=O)CCC(=O)OCC,1.0
266477,C/C=C/C/C=C/C(C)=O,1.0
266452,CCCCCCCC(C)O,1.0
266451,CC(=O)CCC1C(C)=CCCC1(C)C,1.0
266400,CC/C=C\CCOC(=O)C1=CC=CC=C1N,1.0
266413,C=CC(CCCCC)OC(C)=O,1.0
266476,CC/C=C/CCOC(C)OCC,1.0
266417,CC(C)=CCC/C(C)=C/C(=O)O,1.0
266416,CC(C)/C=C\C=O,1.0
266407,CCCCC/C=C/C(=O)OCC,1.0
266531,CC1=C(CCC2=COC=C2)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@H]2CC1,1.0
266597,OC[C@@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
266548,CCNC(=O)C1=C(C[N+](=O)[O-])SC(C2=CC(N)=NC=C2)=C1C(=O)NC1=CC=C(Cl)C=C1,1.0
266631,OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,1.0
266577,[H][C@@]1(O)[C@@H](CO)OC(O)[C@H](O)[C@H]1O,1.0
266581,OC[C@@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,1.0
266632,OCC(O)[C@@H](O)[C@H](O)[C@H](O)CO,1.0
266526,C[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1OS(=O)(=O)O,1.0
266629,OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,1.0
266745,COC(C)(C)C1CC=C(C)CC1,1.0
266690,OC[C@@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,1.0
266750,CC(=O)C1=C(C)SC(C)=C1,1.0
266693,OC[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,1.0
266678,OC[C@@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.0
266716,OC[C@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.0
266668,OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,1.0
266654,OC[C@H]1OC(O)[C@@H](O)[C@H](O)[C@H]1O,1.0
266729,CCCCCCCCCC(C)O,1.0
266656,OC[C@@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,1.0
266722,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO,1.0
266688,OC[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,1.0
266674,OC[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
266682,OC[C@H]1O[C@@H](O)[C@@H](O)C(O)[C@@H]1O,1.0
266639,OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@H]1O,1.0
266720,C1=CC=C(N=N/C(=N\NC2=CC=CC=C2)C2=CC=CC=C2)C=C1,1.0
266673,OC[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,1.0
266709,OC[C@H]1O[C@@H](O[C@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.0
266742,CCCCCCC/C=C/C(=O)O,1.0
266732,CC1CCC(CCO)C1(C)C,1.0
266734,C[C@H]1CC(=O)C(=O)[C@H]1C,1.0
266737,CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,1.0
266747,CC(=O)OC(C)CC(C)C,1.0
266728,OC[C@H]1O[C@H](O[C@]2(CO[C@]3(CO[C@]4(CO[C@]5(CO[C@]6(CO[C@]7(CO[C@]8(CO[C@]9(CO[C@]%10(CO[C@]%11(CO[C@]%12(CO[C@]%13(CO[C@]%14(CO[C@]%15(CO[C@]%16(CO[C@]%17(CO[C@]%18(CO[C@]%19(CO[C@]%20(CO[C@]%21(CO[C@]%22(CO[C@]%23(CO[C@]%24(CO[C@]%25(CO[C@]%26(CO[C@]%27(CO[C@]%28(CO[C@]%29(CO[C@]%30(CO[C@]%31(CO[C@]%32(CO[C@]%33(CO[C@]%34(CO[C@]%35(CO[C@]%36(CO[C@]%37(CO[C@]%38(CO)O[C@H](CO)[C@@H](O)[C@@H]%38O)O[C@H](CO)[C@@H](O)[C@@H]%37O)O[C@H](CO)[C@@H](O)[C@@H]%36O)O[C@H](CO)[C@@H](O)[C@@H]%35O)O[C@H](CO)[C@@H](O)[C@@H]%34O)O[C@H](CO)[C@@H](O)[C@@H]%33O)O[C@H](CO)[C@@H](O)[C@@H]%32O)O[C@H](CO)[C@@H](O)[C@@H]%31O)O[C@H](CO)[C@@H](O)[C@@H]%30O)O[C@H](CO)[C@@H](O)[C@@H]%29O)O[C@H](CO)[C@@H](O)[C@@H]%28O)O[C@H](CO)[C@@H](O)[C@@H]%27O)O[C@H](CO)[C@@H](O)[C@@H]%26O)O[C@H](CO)[C@@H](O)[C@@H]%25O)O[C@H](CO)[C@@H](O)[C@@H]%24O)O[C@H](CO)[C@@H](O)[C@@H]%23O)O[C@H](CO)[C@@H](O)[C@@H]%22O)O[C@H](CO)[C@@H](O)[C@@H]%21O)O[C@H](CO)[C@@H](O)[C@@H]%20O)O[C@H](CO)[C@@H](O)[C@@H]%19O)O[C@H](CO)[C@@H](O)[C@@H]%18O)O[C@H](CO)[C@@H](O)[C@@H]%17O)O[C@H](CO)[C@@H](O)[C@@H]%16O)O[C@H](CO)[C@@H](O)[C@@H]%15O)O[C@H](CO)[C@@H](O)[C@@H]%14O)O[C@H](CO)[C@@H](O)[C@@H]%13O)O[C@H](CO)[C@@H](O)[C@@H]%12O)O[C@H](CO)[C@@H](O)[C@@H]%11O)O[C@H](CO)[C@@H](O)[C@@H]%10O)O[C@H](CO)[C@@H](O)[C@@H]9O)O[C@H](CO)[C@@H](O)[C@@H]8O)O[C@H](CO)[C@@H](O)[C@@H]7O)O[C@H](CO)[C@@H](O)[C@@H]6O)O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
266827,CCCCCOC=O,1.0
266798,CCCOC(=O)CC1=CC=CC=C1,1.0
266860,CC(=O)C1=CC=C(C)S1,1.0
266756,C/C=C(\C)C(=O)OCCC1=CC=CC=C1,1.0
266796,CCCS(=O)OC,1.0
266760,CC(=O)CC(=O)OCC(C)C,1.0
