ids,mols,y
265677,CC(COC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,0
265744,CNCC(C)C1CCCCC1,0
265615,NC(=S)NC1=C2C=CC=CC2=CC=C1,0
265638,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,0
265714,CCC(=O)N(C1=CC=CC=C1)C1CCN(CCC2=CC=CC=C2)CC1,0
265679,O=C(O)C(O)C(O)C(O)C(O)C(=O)O,0
265640,COC1=CC(C)C2CC3OC(O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,0
265698,COC1=CC=CC=C1OCC(O)CO,0
265696,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,0
265756,CC(C(O)C1=CC=CC=C1)N(C)CC=CC1=CC=CC=C1,0
265622,CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,0
265735,O=C1C2=CC=CC=C2OC(O)=C1CC1=C(O)OC2=C(C=CC=C2)C1=O,0
265659,CCCC(C)(COC(N)=O)COC(N)=O,0
265647,CCC1(CC)C(=O)NCC(C)C1=O,0
265759,CC1=CC=CC=C1C(OCCN(C)C)C1=CC=CC=C1,0
265712,COC1=C(O)C(OC2OC(CO)C(O)C(O)C2O)=C2OC(=O)C=CC2=C1,0
265760,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0
265762,C=C(C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(=C)C21)C(O)CO,0
265761,C=C1C(=O)OC2C1CC=C1CC(C)(CCC1OO)C2O,0
265616,COC1=CC=C(NC(C)=O)C=C1,0
265606,CCOC(=O)C1=CC=CC=C1C(=O)OCC,0
265652,CCC(NC)C1=CC=CC=C1OC,0
265617,NC1=NC(N)=C(N=NC2=CC=CC=C2)C=C1,0
265733,O=C(O)C1=CC(I)=CC(I)=C1O,0
265624,N=C(N)C1=CC=C(OCCCCCOC2=CC=C(C(=N)N)C=C2)C=C1,0
265701,N#CCCCC#N,0
265693,CC[N+]1=C2C=C(N)C=CC2=C2C=CC(N)=CC2=C1C1=CC=CC=C1,0
265751,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1,0
265612,CC1=CC=C(N(CC2=NCCN2)C2=CC=C(O)C=C2)C=C1,0
265650,O=C(O)C1=CC(CC2=CC=C(O)C(C(=O)O)=C2)=CC=C1O,0
265689,OCCOCCN1CCN(C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)CC1,0
265683,CCC1=CC=C(C(=O)C(C)CN2CCCC2)C=C1,0
265731,CC1=CC=C2CC3C4CCCCC4(CCN3C)C2=C1,0
265627,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0
265736,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0
265732,COC1=CC=C(C2SC3=CC=CC=C3N(CCN(C)C)C(=O)C2OC(C)=O)C=C1,0
265737,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,0
265747,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,0
265610,CNCC(O)C1=CC(O)=CC=C1,0
265665,CC(O)C(=O)O,0
265800,CC(C)=CCC(=O)C1(O)C(O)=C(C(=O)CC(C)C)C(=O)C1CC=C(C)C,0
265802,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O,0
265791,CC[N+](CC)(CC(=O)NC1=C(C)C=CC=C1C)CC1=CC=CC=C1,0
265844,CC(C)=CCC1=C(O)C(O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,0
265648,CC1=CC(=O)NC(=S)N1,0
265835,C=C1CCC2C(=C)C(=O)OC2C=C(C)CCC1O,0
265805,COC1=CC(O)=C(CC=C(C)C)C(O)=C1C(=O)C=CC1=CC=C(O)C=C1,0
265793,COC1=CC=C2C(=CC1=O)C(NC(C)=O)CCC1=C2C(OC)=C(OC)C(OC)=C1,0
265781,O=CC1=CC=CC=C1OC1OC(CO)C(O)C(O)C1O,0
265782,OCC1OC(OC2=CC=C(O)C=C2)C(O)C(O)C1O,0
265848,O=CC1=CC=CC=C1,0
265816,O=C(O)C1=C(NC2=CC(C(F)(F)F)=CC=C2)C=CC=C1,0
265808,CC(C)=CCC1=C(O)C(O)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O,0
265769,S=C=NCCC1=CC=CC=C1,0
265823,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0
265846,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,0
265809,CCC(C)C(=O)C1=C(O)C(O)(CC=C(C)C)C(=O)C(CC=C(C)C)C1=O,0
265817,C=CS(=O)C=C,0
265814,O=C(O)C1=CC=CC=C1,0
265795,CC1C(=O)CC2(C(C)C)CC12,0
265792,NC1=CC=C(S(=O)(=O)C2=CC=C(N)C=C2)C=C1,0
265843,O=C(C1=CC=CC=C1)C(O)C1=CC=CC=C1,0
265336,C=CC(C)(CCC=C(C)C)OC=O,0
265815,O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,0
265839,CC1=CC2C3C4C(=C(C)C3C13C1OC(=O)C(C)C1CCC(C)(O)C23)C1OC(=O)C(C)C1CCC4(C)O,0
265826,COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,0
265832,O=C1C=CC2=C(C=CC=C2)O1,0
